var_norm,n_years,first_year,last_year,years_present,example_name,status
salas_rx_hospital,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,salas_rx_Hospital,solo_anios_tempranos
spect_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,spect_CEP,solo_anios_tempranos
spect_concertado,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,spect_concertado,solo_anios_tempranos
spect_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,spect_hosp,solo_anios_tempranos
spect_hospital,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,spect_hospital,solo_anios_tempranos
tac_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,TAC_CEP,solo_anios_tempranos
tac_concertado,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,TAC_concertado,solo_anios_tempranos
tac_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,tac_hosp,solo_anios_tempranos
tac_hospital,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,TAC_hospital,solo_anios_tempranos
total_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,total_CEP,solo_anios_tempranos
total_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,total_hosp,solo_anios_tempranos
total_programada,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,total_programada,solo_anios_tempranos
total_urgente,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,total_urgente,solo_anios_tempranos
totalprog_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totalProg_cma,solo_anios_tempranos
totalprog_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totalProg_hosp,solo_anios_tempranos
totalprog_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totalProg_resto,solo_anios_tempranos
totalurge_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totalUrge_cma,solo_anios_tempranos
totalurge_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totalUrge_hosp,solo_anios_tempranos
totalurge_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totalUrge_resto,solo_anios_tempranos
totcardio_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totCardio_CEP,solo_anios_tempranos
totcardio_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totCardio_hosp,solo_anios_tempranos
totcirgeneral_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totCirGeneral_CEP,solo_anios_tempranos
totcirgeneral_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totCirGeneral_hosp,solo_anios_tempranos
totderma_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totDerma_CEP,solo_anios_tempranos
totderma_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totDerma_hosp,solo_anios_tempranos
totdiges_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totDiges_hosp,solo_anios_tempranos
totdigestivo_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totDigestivo_CEP,solo_anios_tempranos
totgine_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totGine_CEP,solo_anios_tempranos
totgine_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totGine_hosp,solo_anios_tempranos
totneurolog_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totNeurolog_CEP,solo_anios_tempranos
totneurolog_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totNeurolog_hosp,solo_anios_tempranos
totoftalmo_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totOftalmo_CEP,solo_anios_tempranos
totoftalmo_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totOftalmo_hosp,solo_anios_tempranos
totorl_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totOrl_CEP,solo_anios_tempranos
totorl_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totOrl_hosp,solo_anios_tempranos
tototrasconsul_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totOtrasConsul_CEP,solo_anios_tempranos
tototrasconsul_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totOtrasConsul_hosp,solo_anios_tempranos
totpediatria_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totPediatria_CEP,solo_anios_tempranos
totpediatria_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totPediatria_hosp,solo_anios_tempranos
totpreanest_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totPreAnest_CEP,solo_anios_tempranos
totpreanest_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totPreAnest_hosp,solo_anios_tempranos
totpsquia_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totPsquia_CEP,solo_anios_tempranos
totpsquia_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totPsquia_hosp,solo_anios_tempranos
totrehabil_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totRehabil_CEP,solo_anios_tempranos
totrehabil_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totRehabil_hosp,solo_anios_tempranos
totrestomed_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totRestoMed_CEP,solo_anios_tempranos
totrestomed_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totRestoMed_hosp,solo_anios_tempranos
totrestoquirurg_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totRestoQuirurg_CEP,solo_anios_tempranos
totrestoquirurg_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totRestoQuirurg_hosp,solo_anios_tempranos
tottrauma_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totTrauma_CEP,solo_anios_tempranos
tottrauma_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totTrauma_hosp,solo_anios_tempranos
toturolog_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totUrolog_CEP,solo_anios_tempranos
toturolog_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,totUrolog_hosp,solo_anios_tempranos
urgeangiovasc_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeAngioVasc_cma,solo_anios_tempranos
urgeangiovasc_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeAngioVasc_hosp,solo_anios_tempranos
urgeangiovasc_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeAngioVasc_resto,solo_anios_tempranos
urgeangiovasc_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeAngioVasc_total,solo_anios_tempranos
urgecircardio_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeCirCardio_cma,solo_anios_tempranos
urgecircardio_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeCirCardio_hosp,solo_anios_tempranos
urgecircardio_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeCirCardio_resto,solo_anios_tempranos
urgecircardio_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeCirCardio_total,solo_anios_tempranos
urgecirgeneral_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeCirGeneral_cma,solo_anios_tempranos
urgecirgeneral_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeCirGeneral_hosp,solo_anios_tempranos
urgecirgeneral_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeCirGeneral_resto,solo_anios_tempranos
urgecirgeneral_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeCirGeneral_total,solo_anios_tempranos
urgecirneuro_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeCirNeuro_cma,solo_anios_tempranos
urgecirneuro_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeCirNeuro_hosp,solo_anios_tempranos
urgecirneuro_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeCirNeuro_resto,solo_anios_tempranos
urgecirneuro_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeCirNeuro_total,solo_anios_tempranos
urgecirpediat_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeCirPediat_cma,solo_anios_tempranos
urgecirpediat_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeCirPediat_hosp,solo_anios_tempranos
urgecirpediat_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeCirPediat_resto,solo_anios_tempranos
urgecirpediat_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeCirPediat_total,solo_anios_tempranos
urgederma_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeDerma_cma,solo_anios_tempranos
urgederma_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeDerma_hosp,solo_anios_tempranos
urgederma_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeDerma_resto,solo_anios_tempranos
urgederma_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeDerma_total,solo_anios_tempranos
urgegine_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeGine_cma,solo_anios_tempranos
urgegine_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeGine_hosp,solo_anios_tempranos
urgegine_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeGine_resto,solo_anios_tempranos
urgegine_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeGine_total,solo_anios_tempranos
urgemaxilo_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeMaxilo_cma,solo_anios_tempranos
urgemaxilo_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeMaxilo_hosp,solo_anios_tempranos
urgemaxilo_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeMaxilo_resto,solo_anios_tempranos
urgemaxilo_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeMaxilo_total,solo_anios_tempranos
urgeoftalmo_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeOftalmo_cma,solo_anios_tempranos
urgeoftalmo_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeOftalmo_hosp,solo_anios_tempranos
urgeoftalmo_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeOftalmo_resto,solo_anios_tempranos
urgeoftalmo_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeOftalmo_total,solo_anios_tempranos
urgeorl_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeORL_cma,solo_anios_tempranos
urgeorl_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeORL_hosp,solo_anios_tempranos
urgeorl_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeORL_resto,solo_anios_tempranos
urgeorl_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeORL_total,solo_anios_tempranos
urgeotrascirugias_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeOtrasCirugias_cma,solo_anios_tempranos
urgeotrascirugias_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeOtrasCirugias_hosp,solo_anios_tempranos
urgeotrascirugias_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeOtrasCirugias_resto,solo_anios_tempranos
urgeotrascirugias_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeOtrasCirugias_total,solo_anios_tempranos
urgeplastica_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgePlastica_cma,solo_anios_tempranos
urgeplastica_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgePlastica_hosp,solo_anios_tempranos
urgeplastica_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgePlastica_resto,solo_anios_tempranos
urgeplastica_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgePlastica_total,solo_anios_tempranos
urgetoracica_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeToracica_cma,solo_anios_tempranos
urgetoracica_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeToracica_hosp,solo_anios_tempranos
urgetoracica_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeToracica_resto,solo_anios_tempranos
urgetoracica_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeToracica_total,solo_anios_tempranos
urgetrauma_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeTrauma_cma,solo_anios_tempranos
urgetrauma_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeTrauma_hosp,solo_anios_tempranos
urgetrauma_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeTrauma_resto,solo_anios_tempranos
urgetrauma_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeTrauma_total,solo_anios_tempranos
urgeurolog_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeUrolog_cma,solo_anios_tempranos
urgeurolog_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeUrolog_hosp,solo_anios_tempranos
urgeurolog_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeUrolog_resto,solo_anios_tempranos
urgeurolog_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,urgeUrolog_total,solo_anios_tempranos
