module_id;var_a;clean_a;years_a;n_yrs_a;var_b;clean_b;years_b;n_yrs_b;overlap;similarity;proposed;priority
9;altOtracausa_o1;altOtracausa_o1;2014|2015;2;altOtracausa_uci;altOtracausa_uci;2014|2015;2;2;0.9358;altOtracausa_o1;mismo_periodo_NO_alias
9;altOtracausa_o2;altOtracausa_o2;2014|2015;2;altOtracausa_uci;altOtracausa_uci;2014|2015;2;2;0.9358;altOtracausa_o2;mismo_periodo_NO_alias
9;altOtracausa_o3;altOtracausa_o3;2014|2015;2;altOtracausa_uci;altOtracausa_uci;2014|2015;2;2;0.9358;altOtracausa_o3;mismo_periodo_NO_alias
14;primOftalmo_CEP;primOftalmo_CEP;2014|2015;2;primOftalmo_hosp;primOftalmo_hosp;2014|2015;2;2;0.9358;primOftalmo_CEP;mismo_periodo_NO_alias
14;primRehabil_CEP;primRehabil_CEP;2014|2015;2;primRehabil_hosp;primRehabil_hosp;2014|2015;2;2;0.9358;primRehabil_CEP;mismo_periodo_NO_alias
14;totNeurolog_CEP;totNeurolog_CEP;2014|2015;2;totNeurolog_hosp;totNeurolog_hosp;2014|2015;2;2;0.9358;totNeurolog_CEP;mismo_periodo_NO_alias
14;totPreAnest_CEP;totPreAnest_CEP;2014|2015;2;totPreAnest_hosp;totPreAnest_hosp;2014|2015;2;2;0.9358;totPreAnest_CEP;mismo_periodo_NO_alias
14;totRestoMed_CEP;totRestoMed_CEP;2014|2015;2;totRestoMed_hosp;totRestoMed_hosp;2014|2015;2;2;0.9358;totRestoMed_CEP;mismo_periodo_NO_alias
14;primOrl_CEP;primOrl_CEP;2014|2015;2;primTotal_CEP;primTotal_CEP;2014|2015;2;2;0.9357;primOrl_CEP;mismo_periodo_NO_alias
20;701_1Hospital;701_1Hospital;2014|2015;2;701_hospDia;701_hospDia;2014|2015;2;2;0.9357;701_1Hospital;mismo_periodo_NO_alias
20;701_2Hospital;701_2Hospital;2014|2015;2;701_hospDia;701_hospDia;2014|2015;2;2;0.9357;701_2Hospital;mismo_periodo_NO_alias
10;progOtrasCirugias_cma;progOtrasCirugias_cma;2014|2015;2;progOtrasCirugias_hosp;progOtrasCirugias_hosp;2014|2015;2;2;0.9351;progOtrasCirugias_cma;mismo_periodo_NO_alias
10;urgeOtrasCirugias_cma;urgeOtrasCirugias_cma;2014|2015;2;urgeOtrasCirugias_hosp;urgeOtrasCirugias_hosp;2014|2015;2;2;0.9351;urgeOtrasCirugias_cma;mismo_periodo_NO_alias
7;totalEir_mujeres;totalEir_mujeres;2014|2015;2;totalMir_mujeres;totalMir_mujeres;2014|2015;2;2;0.935;totalEir_mujeres;mismo_periodo_NO_alias
9;altTraslaInter_gine;altTraslaInter_gine;2014|2015;2;altTraslaInter_o1;altTraslaInter_o1;2014|2015;2;2;0.9344;altTraslaInter_gine;mismo_periodo_NO_alias
9;altTraslaInter_gine;altTraslaInter_gine;2014|2015;2;altTraslaInter_o2;altTraslaInter_o2;2014|2015;2;2;0.9344;altTraslaInter_gine;mismo_periodo_NO_alias
9;altTraslaInter_gine;altTraslaInter_gine;2014|2015;2;altTraslaInter_o3;altTraslaInter_o3;2014|2015;2;2;0.9344;altTraslaInter_gine;mismo_periodo_NO_alias
9;altTraslaInter_pediatria;altTraslaInter_pediatria;2014|2015;2;altTraslaInter_psiquiatria;altTraslaInter_psiquiatria;2014|2015;2;2;0.9344;altTraslaInter_pediatria;mismo_periodo_NO_alias
9;altTraslaInter_psiquiMedia;altTraslaInter_psiquiMedia;2014|2015;2;altTraslaInter_uQuemados;altTraslaInter_uQuemados;2014|2015;2;2;0.9344;altTraslaInter_psiquiMedia;mismo_periodo_NO_alias
10;progAngioVasc_cma;progAngioVasc_cma;2014|2015;2;progAngioVasc_total;progAngioVasc_total;2014|2015;2;2;0.9344;progAngioVasc_cma;mismo_periodo_NO_alias
10;progCirCardio_cma;progCirCardio_cma;2014|2015;2;progCirCardio_total;progCirCardio_total;2014|2015;2;2;0.9344;progCirCardio_cma;mismo_periodo_NO_alias
10;progCirPediat_cma;progCirPediat_cma;2014|2015;2;progCirPediat_total;progCirPediat_total;2014|2015;2;2;0.9344;progCirPediat_cma;mismo_periodo_NO_alias
10;urgeAngioVasc_cma;urgeAngioVasc_cma;2014|2015;2;urgeAngioVasc_total;urgeAngioVasc_total;2014|2015;2;2;0.9344;urgeAngioVasc_cma;mismo_periodo_NO_alias
10;urgeCirCardio_cma;urgeCirCardio_cma;2014|2015;2;urgeCirCardio_total;urgeCirCardio_total;2014|2015;2;2;0.9344;urgeCirCardio_cma;mismo_periodo_NO_alias
10;urgeCirPediat_cma;urgeCirPediat_cma;2014|2015;2;urgeCirPediat_total;urgeCirPediat_total;2014|2015;2;2;0.9344;urgeCirPediat_cma;mismo_periodo_NO_alias
5;mResto_colabMujeres;mResto_colabMujeres;2014|2015;2;mResto_pMujeres;mResto_pMujeres;2014|2015;2;2;0.934;mResto_colabMujeres;mismo_periodo_NO_alias
10;progAngioVasc_hosp;progAngioVasc_hosp;2014|2015;2;progAngioVasc_resto;progAngioVasc_resto;2014|2015;2;2;0.9337;progAngioVasc_hosp;mismo_periodo_NO_alias
10;progCirCardio_hosp;progCirCardio_hosp;2014|2015;2;progCirCardio_resto;progCirCardio_resto;2014|2015;2;2;0.9337;progCirCardio_hosp;mismo_periodo_NO_alias
10;progCirPediat_hosp;progCirPediat_hosp;2014|2015;2;progCirPediat_resto;progCirPediat_resto;2014|2015;2;2;0.9337;progCirPediat_hosp;mismo_periodo_NO_alias
10;urgeAngioVasc_hosp;urgeAngioVasc_hosp;2014|2015;2;urgeAngioVasc_resto;urgeAngioVasc_resto;2014|2015;2;2;0.9337;urgeAngioVasc_hosp;mismo_periodo_NO_alias
10;urgeCirCardio_hosp;urgeCirCardio_hosp;2014|2015;2;urgeCirCardio_resto;urgeCirCardio_resto;2014|2015;2;2;0.9337;urgeCirCardio_hosp;mismo_periodo_NO_alias
10;urgeCirPediat_hosp;urgeCirPediat_hosp;2014|2015;2;urgeCirPediat_resto;urgeCirPediat_resto;2014|2015;2;2;0.9337;urgeCirPediat_hosp;mismo_periodo_NO_alias
9;altOtracausa_neonatologia;altOtracausa_neonatologia;2014|2015;2;altOtracausa_uNeonatales;altOtracausa_uNeonatales;2014|2015;2;2;0.9335;altOtracausa_neonatologia;mismo_periodo_NO_alias
9;altTraslaInter_gine;altTraslaInter_gine;2014|2015;2;altTraslaInter_mIntensiva;altTraslaInter_mIntensiva;2014|2015;2;2;0.9335;altTraslaInter_gine;mismo_periodo_NO_alias
7;nefrologia_total;nefrologia_total;2014|2015;2;neumologia_total;neumologia_total;2014|2015;2;2;0.9333;nefrologia_total;mismo_periodo_NO_alias
9;altOtracausa_med;altOtracausa_med;2014|2015;2;altOtracausa_psiquiMedia;altOtracausa_psiquiMedia;2014|2015;2;2;0.9333;altOtracausa_med;mismo_periodo_NO_alias
9;altOtracausa_uci;altOtracausa_uci;2014|2015;2;altOtracausa_uCoronarios;altOtracausa_uCoronarios;2014|2015;2;2;0.9333;altOtracausa_uci;mismo_periodo_NO_alias
9;altTraslaInter_med;altTraslaInter_med;2014|2015;2;altTraslaInter_uci;altTraslaInter_uci;2014|2015;2;2;0.9333;altTraslaInter_med;mismo_periodo_NO_alias
10;progCirNeuro_resto;progCirNeuro_resto;2014|2015;2;progCirNeuro_total;progCirNeuro_total;2014|2015;2;2;0.9333;progCirNeuro_resto;mismo_periodo_NO_alias
10;progPlastica_resto;progPlastica_resto;2014|2015;2;progPlastica_total;progPlastica_total;2014|2015;2;2;0.9333;progPlastica_resto;mismo_periodo_NO_alias
10;progToracica_resto;progToracica_resto;2014|2015;2;progToracica_total;progToracica_total;2014|2015;2;2;0.9333;progToracica_resto;mismo_periodo_NO_alias
10;urgeCirNeuro_resto;urgeCirNeuro_resto;2014|2015;2;urgeCirNeuro_total;urgeCirNeuro_total;2014|2015;2;2;0.9333;urgeCirNeuro_resto;mismo_periodo_NO_alias
10;urgePlastica_resto;urgePlastica_resto;2014|2015;2;urgePlastica_total;urgePlastica_total;2014|2015;2;2;0.9333;urgePlastica_resto;mismo_periodo_NO_alias
10;urgeToracica_resto;urgeToracica_resto;2014|2015;2;urgeToracica_total;urgeToracica_total;2014|2015;2;2;0.9333;urgeToracica_resto;mismo_periodo_NO_alias
16;pet_hosp;pet_hosp;2014|2015;2;spect_hosp;spect_hosp;2014|2015;2;2;0.9333;pet_hosp;mismo_periodo_NO_alias
20;701_1CMA;701_1CMA;2014|2015;2;70_CMA;70_CMA;2014|2015;2;2;0.9333;701_1CMA;mismo_periodo_NO_alias
20;701_1consulExter;701_1consulExter;2014|2015;2;705_2consulExter;705_2consulExter;2014|2015;2;2;0.9333;701_1consulExter;mismo_periodo_NO_alias
20;701_1hospDia;701_1hospDia;2014|2015;2;701_1hospDom;701_1hospDom;2014|2015;2;2;0.9333;701_1hospDia;mismo_periodo_NO_alias
20;701_1hospDia;701_1hospDia;2014|2015;2;701_Hospital;701_Hospital;2014|2015;2;2;0.9333;701_1hospDia;mismo_periodo_NO_alias
20;701_2CMA;701_2CMA;2014|2015;2;705_2CMA;705_2CMA;2014|2015;2;2;0.9333;701_2CMA;mismo_periodo_NO_alias
20;701_2CMA;701_2CMA;2014|2015;2;70_CMA;70_CMA;2014|2015;2;2;0.9333;701_2CMA;mismo_periodo_NO_alias
20;701_2hospDia;701_2hospDia;2014|2015;2;701_2hospDom;701_2hospDom;2014|2015;2;2;0.9333;701_2hospDia;mismo_periodo_NO_alias
20;701_2hospDia;701_2hospDia;2014|2015;2;701_Hospital;701_Hospital;2014|2015;2;2;0.9333;701_2hospDia;mismo_periodo_NO_alias
20;705_1CMA;705_1CMA;2014|2015;2;70_CMA;70_CMA;2014|2015;2;2;0.9333;705_1CMA;mismo_periodo_NO_alias
20;705_1hospDia;705_1hospDia;2014|2015;2;705_1hospDom;705_1hospDom;2014|2015;2;2;0.9333;705_1hospDia;mismo_periodo_NO_alias
20;705_2CMA;705_2CMA;2014|2015;2;70_CMA;70_CMA;2014|2015;2;2;0.9333;705_2CMA;mismo_periodo_NO_alias
20;705_2hospDia;705_2hospDia;2014|2015;2;705_2hospDom;705_2hospDom;2014|2015;2;2;0.9333;705_2hospDia;mismo_periodo_NO_alias
5;total_cMedicos;total_cMedicos;2014|2015;2;total_pMedicos;total_pMedicos;2014|2015;2;2;0.933;total_cMedicos;mismo_periodo_NO_alias
9;altOtracausa_med;altOtracausa_med;2014|2015;2;altOtracausa_uQuemados;altOtracausa_uQuemados;2014|2015;2;2;0.933;altOtracausa_med;mismo_periodo_NO_alias
5;aDigestivo_colabTotal;aDigestivo_colabTotal;2014|2015;2;aDigestivo_cTotal;aDigestivo_cTotal;2014|2015;2;2;0.9325;aDigestivo_colabTotal;mismo_periodo_NO_alias
5;angiologia_colabTotal;angiologia_colabTotal;2014|2015;2;angiologia_cTotal;angiologia_cTotal;2014|2015;2;2;0.9325;angiologia_colabTotal;mismo_periodo_NO_alias
5;mIntensiva_colabTotal;mIntensiva_colabTotal;2014|2015;2;mIntensiva_cTotal;mIntensiva_cTotal;2014|2015;2;2;0.9325;mIntensiva_colabTotal;mismo_periodo_NO_alias
5;neurologia_colabTotal;neurologia_colabTotal;2014|2015;2;neurologia_cTotal;neurologia_cTotal;2014|2015;2;2;0.9325;neurologia_colabTotal;mismo_periodo_NO_alias
5;sCentrales_colabTotal;sCentrales_colabTotal;2014|2015;2;sCentrales_cTotal;sCentrales_cTotal;2014|2015;2;2;0.9325;sCentrales_colabTotal;mismo_periodo_NO_alias
5;subMedicas_colabTotal;subMedicas_colabTotal;2014|2015;2;subMedicas_cTotal;subMedicas_cTotal;2014|2015;2;2;0.9325;subMedicas_colabTotal;mismo_periodo_NO_alias
6;gMedioSani_colabTotal;gMedioSani_colabTotal;2014|2015;2;gMedioSani_cTotal;gMedioSani_cTotal;2014|2015;2;2;0.9325;gMedioSani_colabTotal;mismo_periodo_NO_alias
6;oSaniMedio_colabTotal;oSaniMedio_colabTotal;2014|2015;2;oSaniMedio_cTotal;oSaniMedio_cTotal;2014|2015;2;2;0.9325;oSaniMedio_colabTotal;mismo_periodo_NO_alias
6;terapeutas_colabTotal;terapeutas_colabTotal;2014|2015;2;terapeutas_cTotal;terapeutas_cTotal;2014|2015;2;2;0.9325;terapeutas_colabTotal;mismo_periodo_NO_alias
6;trabSocial_colabTotal;trabSocial_colabTotal;2014|2015;2;trabSocial_cTotal;trabSocial_cTotal;2014|2015;2;2;0.9325;trabSocial_colabTotal;mismo_periodo_NO_alias
9;altTraslaInter_pediatria;altTraslaInter_pediatria;2014|2015;2;altTraslaInter_restoPedia;altTraslaInter_restoPedia;2014|2015;2;2;0.9321;altTraslaInter_pediatria;mismo_periodo_NO_alias
8;esterilizacion_centro;esterilizacion_centro;2014|2015;2;esterilizacion_fuera;esterilizacion_fuera;2014|2015;2;2;0.9319;esterilizacion_centro;mismo_periodo_NO_alias
8;oxigenoterapia_centro;oxigenoterapia_centro;2014|2015;2;oxigenoterapia_fuera;oxigenoterapia_fuera;2014|2015;2;2;0.9319;oxigenoterapia_centro;mismo_periodo_NO_alias
8;rehabilitacion_centro;rehabilitacion_centro;2014|2015;2;rehabilitacion_fuera;rehabilitacion_fuera;2014|2015;2;2;0.9319;rehabilitacion_centro;mismo_periodo_NO_alias
9;altTraslaInter_total;altTraslaInter_total;2014|2015;2;altTraslaInter_trauma;altTraslaInter_trauma;2014|2015;2;2;0.9319;altTraslaInter_total;mismo_periodo_NO_alias
5;cPediatrica_cTotal;cPediatrica_cTotal;2014|2015;2;pediatria_cTotal;pediatria_cTotal;2014|2015;2;2;0.9317;cPediatrica_cTotal;mismo_periodo_NO_alias
5;cPediatrica_pTotal;cPediatrica_pTotal;2014|2015;2;pediatria_cTotal;pediatria_cTotal;2014|2015;2;2;0.9317;cPediatrica_pTotal;mismo_periodo_NO_alias
9;altExitus_psiquiatria;altExitus_psiquiatria;2014|2015;2;altExitus_psiquiMedia;altExitus_psiquiMedia;2014|2015;2;2;0.9317;altExitus_psiquiatria;mismo_periodo_NO_alias
9;estancias_psiquiatria;estancias_psiquiatria;2014|2015;2;estancias_psiquiMedia;estancias_psiquiMedia;2014|2015;2;2;0.9317;estancias_psiquiatria;mismo_periodo_NO_alias
21;inver_IMresto;inver_IMresto;2014|2015;2;inver_IMterrenos;inver_IMterrenos;2014|2015;2;2;0.9317;inver_IMresto;mismo_periodo_NO_alias
9;altTraslaHosp_pediatria;altTraslaHosp_pediatria;2014|2015;2;altTraslaHosp_psiquiatria;altTraslaHosp_psiquiatria;2014|2015;2;2;0.9316;altTraslaHosp_pediatria;mismo_periodo_NO_alias
9;altTraslaHosp_psiquiMedia;altTraslaHosp_psiquiMedia;2014|2015;2;altTraslaHosp_uQuemados;altTraslaHosp_uQuemados;2014|2015;2;2;0.9316;altTraslaHosp_psiquiMedia;mismo_periodo_NO_alias
5;cPediatrica_cMujeres;cPediatrica_cMujeres;2014|2015;2;pediatria_pMujeres;pediatria_pMujeres;2014|2015;2;2;0.9315;cPediatrica_cMujeres;mismo_periodo_NO_alias
9;altCuracion_med;altCuracion_med;2014|2015;2;altCuracion_o1;altCuracion_o1;2014|2015;2;2;0.9314;altCuracion_med;mismo_periodo_NO_alias
9;altCuracion_med;altCuracion_med;2014|2015;2;altCuracion_o2;altCuracion_o2;2014|2015;2;2;0.9314;altCuracion_med;mismo_periodo_NO_alias
9;altCuracion_med;altCuracion_med;2014|2015;2;altCuracion_o3;altCuracion_o3;2014|2015;2;2;0.9314;altCuracion_med;mismo_periodo_NO_alias
9;altCuracion_o1;altCuracion_o1;2014|2015;2;altCuracion_uci;altCuracion_uci;2014|2015;2;2;0.9314;altCuracion_o1;mismo_periodo_NO_alias
9;altCuracion_o2;altCuracion_o2;2014|2015;2;altCuracion_uci;altCuracion_uci;2014|2015;2;2;0.9314;altCuracion_o2;mismo_periodo_NO_alias
9;altCuracion_o3;altCuracion_o3;2014|2015;2;altCuracion_uci;altCuracion_uci;2014|2015;2;2;0.9314;altCuracion_o3;mismo_periodo_NO_alias
14;primCardio_CEP;primCardio_CEP;2014|2015;2;primCardio_hosp;primCardio_hosp;2014|2015;2;2;0.9314;primCardio_CEP;mismo_periodo_NO_alias
14;primPsquia_CEP;primPsquia_CEP;2014|2015;2;primPsquia_hosp;primPsquia_hosp;2014|2015;2;2;0.9314;primPsquia_CEP;mismo_periodo_NO_alias
14;primTrauma_CEP;primTrauma_CEP;2014|2015;2;primTrauma_hosp;primTrauma_hosp;2014|2015;2;2;0.9314;primTrauma_CEP;mismo_periodo_NO_alias
14;primUrolog_CEP;primUrolog_CEP;2014|2015;2;primUrolog_hosp;primUrolog_hosp;2014|2015;2;2;0.9314;primUrolog_CEP;mismo_periodo_NO_alias
14;totOftalmo_CEP;totOftalmo_CEP;2014|2015;2;totOftalmo_hosp;totOftalmo_hosp;2014|2015;2;2;0.9314;totOftalmo_CEP;mismo_periodo_NO_alias
14;totRehabil_CEP;totRehabil_CEP;2014|2015;2;totRehabil_hosp;totRehabil_hosp;2014|2015;2;2;0.9314;totRehabil_CEP;mismo_periodo_NO_alias
16;resonancia_CEP;resonancia_CEP;2014|2015;2;resonancia_hosp;resonancia_hosp;2014|2015;2;2;0.9314;resonancia_CEP;mismo_periodo_NO_alias
20;700_hospDia;700_hospDia;2014|2015;2;701_1hospDia;701_1hospDia;2014|2015;2;2;0.9313;700_hospDia;mismo_periodo_NO_alias
20;700_hospDia;700_hospDia;2014|2015;2;701_2hospDia;701_2hospDia;2014|2015;2;2;0.9313;700_hospDia;mismo_periodo_NO_alias
20;700_hospDia;700_hospDia;2014|2015;2;705_1hospDia;705_1hospDia;2014|2015;2;2;0.9313;700_hospDia;mismo_periodo_NO_alias
20;700_hospDia;700_hospDia;2014|2015;2;705_2hospDia;705_2hospDia;2014|2015;2;2;0.9313;700_hospDia;mismo_periodo_NO_alias
20;700_hospDom;700_hospDom;2014|2015;2;701_1hospDom;701_1hospDom;2014|2015;2;2;0.9313;700_hospDom;mismo_periodo_NO_alias
20;700_hospDom;700_hospDom;2014|2015;2;701_2hospDom;701_2hospDom;2014|2015;2;2;0.9313;700_hospDom;mismo_periodo_NO_alias
20;700_hospDom;700_hospDom;2014|2015;2;705_1hospDom;705_1hospDom;2014|2015;2;2;0.9313;700_hospDom;mismo_periodo_NO_alias
20;700_hospDom;700_hospDom;2014|2015;2;705_2hospDom;705_2hospDom;2014|2015;2;2;0.9313;700_hospDom;mismo_periodo_NO_alias
20;701_1hospDia;701_1hospDia;2014|2015;2;702_hospDia;702_hospDia;2014|2015;2;2;0.9313;701_1hospDia;mismo_periodo_NO_alias
20;701_1hospDia;701_1hospDia;2014|2015;2;704_hospDia;704_hospDia;2014|2015;2;2;0.9313;701_1hospDia;mismo_periodo_NO_alias
20;701_1hospDia;701_1hospDia;2014|2015;2;705_1hospDia;705_1hospDia;2014|2015;2;2;0.9313;701_1hospDia;mismo_periodo_NO_alias
20;701_1hospDia;701_1hospDia;2014|2015;2;706_hospDia;706_hospDia;2014|2015;2;2;0.9313;701_1hospDia;mismo_periodo_NO_alias
20;701_1hospDia;701_1hospDia;2014|2015;2;708_hospDia;708_hospDia;2014|2015;2;2;0.9313;701_1hospDia;mismo_periodo_NO_alias
20;701_1hospDom;701_1hospDom;2014|2015;2;702_hospDom;702_hospDom;2014|2015;2;2;0.9313;701_1hospDom;mismo_periodo_NO_alias
20;701_1hospDom;701_1hospDom;2014|2015;2;704_hospDom;704_hospDom;2014|2015;2;2;0.9313;701_1hospDom;mismo_periodo_NO_alias
20;701_1hospDom;701_1hospDom;2014|2015;2;705_1hospDom;705_1hospDom;2014|2015;2;2;0.9313;701_1hospDom;mismo_periodo_NO_alias
20;701_1hospDom;701_1hospDom;2014|2015;2;706_hospDom;706_hospDom;2014|2015;2;2;0.9313;701_1hospDom;mismo_periodo_NO_alias
20;701_1hospDom;701_1hospDom;2014|2015;2;708_hospDom;708_hospDom;2014|2015;2;2;0.9313;701_1hospDom;mismo_periodo_NO_alias
20;701_2hospDia;701_2hospDia;2014|2015;2;704_hospDia;704_hospDia;2014|2015;2;2;0.9313;701_2hospDia;mismo_periodo_NO_alias
20;701_2hospDia;701_2hospDia;2014|2015;2;705_1hospDia;705_1hospDia;2014|2015;2;2;0.9313;701_2hospDia;mismo_periodo_NO_alias
20;701_2hospDia;701_2hospDia;2014|2015;2;706_hospDia;706_hospDia;2014|2015;2;2;0.9313;701_2hospDia;mismo_periodo_NO_alias
20;701_2hospDia;701_2hospDia;2014|2015;2;708_hospDia;708_hospDia;2014|2015;2;2;0.9313;701_2hospDia;mismo_periodo_NO_alias
20;701_2hospDom;701_2hospDom;2014|2015;2;704_hospDom;704_hospDom;2014|2015;2;2;0.9313;701_2hospDom;mismo_periodo_NO_alias
20;701_2hospDom;701_2hospDom;2014|2015;2;705_1hospDom;705_1hospDom;2014|2015;2;2;0.9313;701_2hospDom;mismo_periodo_NO_alias
20;701_2hospDom;701_2hospDom;2014|2015;2;706_hospDom;706_hospDom;2014|2015;2;2;0.9313;701_2hospDom;mismo_periodo_NO_alias
20;701_2hospDom;701_2hospDom;2014|2015;2;708_hospDom;708_hospDom;2014|2015;2;2;0.9313;701_2hospDom;mismo_periodo_NO_alias
20;701_hospDia;701_hospDia;2014|2015;2;705_2hospDia;705_2hospDia;2014|2015;2;2;0.9313;701_hospDia;mismo_periodo_NO_alias
20;701_hospDom;701_hospDom;2014|2015;2;705_2hospDom;705_2hospDom;2014|2015;2;2;0.9313;701_hospDom;mismo_periodo_NO_alias
20;702_hospDia;702_hospDia;2014|2015;2;705_1hospDia;705_1hospDia;2014|2015;2;2;0.9313;702_hospDia;mismo_periodo_NO_alias
20;702_hospDom;702_hospDom;2014|2015;2;705_1hospDom;705_1hospDom;2014|2015;2;2;0.9313;702_hospDom;mismo_periodo_NO_alias
20;704_hospDia;704_hospDia;2014|2015;2;705_1hospDia;705_1hospDia;2014|2015;2;2;0.9313;704_hospDia;mismo_periodo_NO_alias
20;704_hospDia;704_hospDia;2014|2015;2;705_2hospDia;705_2hospDia;2014|2015;2;2;0.9313;704_hospDia;mismo_periodo_NO_alias
20;704_hospDom;704_hospDom;2014|2015;2;705_1hospDom;705_1hospDom;2014|2015;2;2;0.9313;704_hospDom;mismo_periodo_NO_alias
20;704_hospDom;704_hospDom;2014|2015;2;705_2hospDom;705_2hospDom;2014|2015;2;2;0.9313;704_hospDom;mismo_periodo_NO_alias
20;705_1hospDia;705_1hospDia;2014|2015;2;706_hospDia;706_hospDia;2014|2015;2;2;0.9313;705_1hospDia;mismo_periodo_NO_alias
20;705_1hospDia;705_1hospDia;2014|2015;2;708_hospDia;708_hospDia;2014|2015;2;2;0.9313;705_1hospDia;mismo_periodo_NO_alias
20;705_1hospDom;705_1hospDom;2014|2015;2;706_hospDom;706_hospDom;2014|2015;2;2;0.9313;705_1hospDom;mismo_periodo_NO_alias
20;705_1hospDom;705_1hospDom;2014|2015;2;708_hospDom;708_hospDom;2014|2015;2;2;0.9313;705_1hospDom;mismo_periodo_NO_alias
20;705_2hospDia;705_2hospDia;2014|2015;2;706_hospDia;706_hospDia;2014|2015;2;2;0.9313;705_2hospDia;mismo_periodo_NO_alias
20;705_2hospDia;705_2hospDia;2014|2015;2;708_hospDia;708_hospDia;2014|2015;2;2;0.9313;705_2hospDia;mismo_periodo_NO_alias
20;705_2hospDom;705_2hospDom;2014|2015;2;706_hospDom;706_hospDom;2014|2015;2;2;0.9313;705_2hospDom;mismo_periodo_NO_alias
20;705_2hospDom;705_2hospDom;2014|2015;2;708_hospDom;708_hospDom;2014|2015;2;2;0.9313;705_2hospDom;mismo_periodo_NO_alias
9;altCuracion_neonatologia;altCuracion_neonatologia;2014|2015;2;altCuracion_uNeonatales;altCuracion_uNeonatales;2014|2015;2;2;0.9306;altCuracion_neonatologia;mismo_periodo_NO_alias
9;altTraslaHosp_gine;altTraslaHosp_gine;2014|2015;2;altTraslaHosp_mIntensiva;altTraslaHosp_mIntensiva;2014|2015;2;2;0.9306;altTraslaHosp_gine;mismo_periodo_NO_alias
9;altTraslaHosp_gine;altTraslaHosp_gine;2014|2015;2;altTraslaHosp_o1;altTraslaHosp_o1;2014|2015;2;2;0.9306;altTraslaHosp_gine;mismo_periodo_NO_alias
9;altTraslaHosp_gine;altTraslaHosp_gine;2014|2015;2;altTraslaHosp_o2;altTraslaHosp_o2;2014|2015;2;2;0.9306;altTraslaHosp_gine;mismo_periodo_NO_alias
9;altTraslaHosp_gine;altTraslaHosp_gine;2014|2015;2;altTraslaHosp_o3;altTraslaHosp_o3;2014|2015;2;2;0.9306;altTraslaHosp_gine;mismo_periodo_NO_alias
9;altTraslaInter_med;altTraslaInter_med;2014|2015;2;altTraslaInter_pediatria;altTraslaInter_pediatria;2014|2015;2;2;0.9306;altTraslaInter_med;mismo_periodo_NO_alias
10;progCirNeuro_cma;progCirNeuro_cma;2014|2015;2;progCirNeuro_total;progCirNeuro_total;2014|2015;2;2;0.9306;progCirNeuro_cma;mismo_periodo_NO_alias
10;progPlastica_cma;progPlastica_cma;2014|2015;2;progPlastica_total;progPlastica_total;2014|2015;2;2;0.9306;progPlastica_cma;mismo_periodo_NO_alias
10;progToracica_cma;progToracica_cma;2014|2015;2;progToracica_total;progToracica_total;2014|2015;2;2;0.9306;progToracica_cma;mismo_periodo_NO_alias
10;progToracica_resto;progToracica_resto;2014|2015;2;progTrauma_resto;progTrauma_resto;2014|2015;2;2;0.9306;progToracica_resto;mismo_periodo_NO_alias
10;urgeCirNeuro_cma;urgeCirNeuro_cma;2014|2015;2;urgeCirNeuro_total;urgeCirNeuro_total;2014|2015;2;2;0.9306;urgeCirNeuro_cma;mismo_periodo_NO_alias
10;urgePlastica_cma;urgePlastica_cma;2014|2015;2;urgePlastica_total;urgePlastica_total;2014|2015;2;2;0.9306;urgePlastica_cma;mismo_periodo_NO_alias
10;urgeToracica_cma;urgeToracica_cma;2014|2015;2;urgeToracica_total;urgeToracica_total;2014|2015;2;2;0.9306;urgeToracica_cma;mismo_periodo_NO_alias
10;urgeToracica_resto;urgeToracica_resto;2014|2015;2;urgeTrauma_resto;urgeTrauma_resto;2014|2015;2;2;0.9306;urgeToracica_resto;mismo_periodo_NO_alias
9;altCuracion_med;altCuracion_med;2014|2015;2;altCuracion_psiquiMedia;altCuracion_psiquiMedia;2014|2015;2;2;0.9304;altCuracion_med;mismo_periodo_NO_alias
9;altCuracion_uci;altCuracion_uci;2014|2015;2;altCuracion_uCoronarios;altCuracion_uCoronarios;2014|2015;2;2;0.9304;altCuracion_uci;mismo_periodo_NO_alias
7;Cirug_Ortopedica_mujeres;Cirug_Ortopedica_mujeres;2014|2015;2;Cirug_Pediatrica_mujeres;Cirug_Pediatrica_mujeres;2014|2015;2;2;0.9303;Cirug_Ortopedica_mujeres;mismo_periodo_NO_alias
5;cOral_colabMujeres;cOral_colabMujeres;2014|2015;2;cOral_pMujeres;cOral_pMujeres;2014|2015;2;2;0.9302;cOral_colabMujeres;mismo_periodo_NO_alias
9;altTraslaInter_med;altTraslaInter_med;2014|2015;2;altTraslaInter_trauma;altTraslaInter_trauma;2014|2015;2;2;0.9302;altTraslaInter_med;mismo_periodo_NO_alias
9;altTraslaInter_trauma;altTraslaInter_trauma;2014|2015;2;altTraslaInter_uci;altTraslaInter_uci;2014|2015;2;2;0.9302;altTraslaInter_trauma;mismo_periodo_NO_alias
18;sesionHdia_MATEPSS;sesionHdia_MATEPSS;2014|2015;2;sesionHdia_sns;sesionHdia_sns;2014|2015;2;2;0.9302;sesionHdia_MATEPSS;mismo_periodo_NO_alias
